Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Minutes Listened,Ms Played
2020,October,0,Local Natives,Future Lover,3.54955,212973
2020,October,0,Local Natives,Future Lover,3.54955,212973
2020,October,0,Local Natives,Future Lover,3.54955,212973
2020,October,0,Local Natives,I Saw You Close Your Eyes,0.987366667,59242
2020,October,0,Local Natives,I Saw You Close Your Eyes,3.614,216840
2020,December,0,Local Natives,I Saw You Close Your Eyes,3.614,216840
2021,June,0,Local Natives,I Saw You Close Your Eyes,3.614,216840
2020,October,0,Local Natives,Statues in the Garden (Arras),0.009583333,575
2020,October,0,Local Natives,Statues in the Garden (Arras),3.944666667,236680
2020,October,0,Local Natives,Statues in the Garden (Arras),3.944666667,236680
2020,October,0,Local Natives,Statues in the Garden (Arras),3.944666667,236680
2020,October,0,Local Natives,Statues in the Garden (Arras),3.944666667,236680
2020,October,0,Local Natives,Statues in the Garden (Arras),3.944666667,236680
2020,December,0,Local Natives,When Am I Gonna Lose You,4.40355,264213
2021,May,0,Local Natives,When Am I Gonna Lose You,4.40355,264213
2021,May,0,Local Natives,When Am I Gonna Lose You,4.40355,264213
2021,June,0,Local Natives,When Am I Gonna Lose You,4.40355,264213
2021,April,0,Lola Kirke,Monster,1.524066667,91444
2021,March,0,Lola Kirke,Monster,3.65955,219573
2020,October,0,Lomelda,Hannah Sun,3.473033333,208382
2020,December,0,Lomelda,Hannah Sun,3.473033333,208382
2021,April,0,Lomelda,Hannah Sun,3.473033333,208382
2021,April,0,Lomelda,Hannah Sun,3.473033333,208382
2021,March,0,Lomelda,Interstate Vision,2.7104,162624
2020,October,0,Lomelda,Wonder,0.107933333,6476
2021,March,0,Lomelda,Wonder,2.193833333,131630
2021,April,0,Long Beard,Sweetheart,5.572616667,334357
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),0.032883333,1973
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),0.05765,3459
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),0.135566667,8134
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),2.665083333,159905
2020,December,0,Looking Glass,Brandy (You're a Fine Girl),3.113766667,186826
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),3.113766667,186826
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),3.113766667,186826
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),3.113766667,186826
2021,July,0,Looking Glass,Brandy (You're a Fine Girl),3.113766667,186826
2020,November,0,Lord Huron,Ends of the Earth,0.028083333,1685
2021,June,0,Lord Huron,Ends of the Earth,4.1973,251838
2021,July,0,Lord Huron,Ends of the Earth,4.735766667,284146
2021,August,0,Lord Huron,Fool for Love,4.5784,274704
2021,August,0,Lord Huron,Fool for Love,4.5784,274704
2021,August,0,Lord Huron,Harvest Moon - Recorded at Spotify Studios NYC,5.772883333,346373
2021,July,0,Lord Huron,I Lied (with Allison Ponthier),3.155483333,189329
2021,July,0,Lord Huron,Long Lost,4.744783333,284687
2021,August,0,Lord Huron,Not Dead Yet,2.9561,177366
2021,August,0,Lorde,Big Star,2.784066667,167044
2021,August,0,Lorde,Big Star,2.784066667,167044
2021,August,0,Lorde,Big Star,2.784066667,167044
2021,August,0,Lorde,Fallen Fruit,1.388,83280
2021,August,0,Lorde,Fallen Fruit,2.628533333,157712
2021,August,0,Lorde,Fallen Fruit,4.554933333,273296
2021,August,0,Lorde,Green Light,3.818366667,229102
2021,June,0,Lorde,Green Light,3.910866667,234652
2021,July,0,Lorde,Green Light,3.910866667,234652
2021,July,0,Lorde,Green Light,3.910866667,234652
2021,July,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,August,0,Lorde,Green Light,3.910866667,234652
2021,September,0,Lorde,Green Light,3.910866667,234652
2021,July,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,August,0,Lorde,Hard Feelings/Loveless,6.123183333,367391
2021,July,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,September,0,Lorde,Homemade Dynamite,3.163266667,189796
2021,August,0,Lorde,Homemade Dynamite - REMIX,3.5709,214254
2021,August,0,Lorde,Leader of a New Regime,1.5569,93414
2021,August,0,Lorde,Leader of a New Regime,1.5569,93414
2021,August,0,Lorde,Leader of a New Regime,1.5569,93414
2021,August,0,Lorde,Liability,0.4114,24684
2021,September,0,Lorde,Liability,2.194566667,131674
2021,June,0,Lorde,Liability,2.862116667,171727
2021,July,0,Lorde,Liability,2.862116667,171727
2021,July,0,Lorde,Liability,2.862116667,171727
2021,July,0,Lorde,Liability,2.862116667,171727
2021,July,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability,2.862116667,171727
2021,August,0,Lorde,Liability (Reprise),0.0128,768
2021,August,0,Lorde,Liability (Reprise),1.0748,64488
2021,July,0,Lorde,Liability (Reprise),2.266983333,136019
2021,August,0,Lorde,Liability (Reprise),2.266983333,136019
2021,August,0,Lorde,Mood Ring,3.764366667,225862
2021,August,0,Lorde,Mood Ring,3.764366667,225862
2021,August,0,Lorde,Mood Ring,3.764366667,225862
2021,August,0,Lorde,Mood Ring,3.764366667,225862
2021,August,0,Lorde,Oceanic Feeling,6.659716667,399583
2021,August,0,Lorde,Oceanic Feeling,6.659716667,399583
2021,August,0,Lorde,Oceanic Feeling,6.659716667,399583
2020,December,0,Lorde,Perfect Places,3.6979,221874
2021,July,0,Lorde,Perfect Places,3.6979,221874
2021,August,0,Lorde,Perfect Places,3.6979,221874
2021,August,0,Lorde,Perfect Places,3.6979,221874
2021,August,0,Lorde,Perfect Places,3.6979,221874
2021,August,0,Lorde,Secrets from a Girl (Who's Seen it All),3.644316667,218659
2021,August,0,Lorde,Secrets from a Girl (Who's Seen it All),3.644316667,218659
2021,August,0,Lorde,Secrets from a Girl (Who's Seen it All),3.644316667,218659
2021,August,0,Lorde,Sober,0.03855,2313
2021,July,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober,3.28725,197235
2021,September,0,Lorde,Sober,3.28725,197235
2021,August,0,Lorde,Sober II (Melodrama),0.116266667,6976
2021,August,0,Lorde,Sober II (Melodrama),0.541516667,32491
2021,August,0,Lorde,Sober II (Melodrama),2.012116667,120727
2021,July,0,Lorde,Sober II (Melodrama),2.977316667,178639
2021,August,0,Lorde,Sober II (Melodrama),2.977316667,178639
2021,August,0,Lorde,Sober II (Melodrama),2.977316667,178639
2021,August,0,Lorde,Sober II (Melodrama),2.977316667,178639
2021,August,0,Lorde,Sober II (Melodrama),2.977316667,178639
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,July,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,August,0,Lorde,Stoned at the Nail Salon,4.440533333,266432
2021,April,0,Lorde,Supercut,0,0
2021,July,0,Lorde,Supercut,0.027466667,1648
2021,April,0,Lorde,Supercut,0.132616667,7957
2021,April,0,Lorde,Supercut,2.613683333,156821
2021,July,0,Lorde,Supercut,2.7738,166428
2021,July,0,Lorde,Supercut,3.72835,223701
2021,June,0,Lorde,Supercut,4.6251,277506
2021,July,0,Lorde,Supercut,4.6251,277506
2021,July,0,Lorde,Supercut,4.6251,277506
2021,August,0,Lorde,Supercut,4.6251,277506
2021,August,0,Lorde,Supercut,4.6251,277506
2021,August,0,Lorde,Supercut,4.6251,277506
2021,August,0,Lorde,Supercut,4.6251,277506
2021,July,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Louvre,4.518133333,271088
2021,September,0,Lorde,The Louvre,4.518133333,271088
2021,August,0,Lorde,The Man with the Axe,4.264833333,255890
2021,August,0,Lorde,The Man with the Axe,4.264833333,255890
2021,August,0,Lorde,The Man with the Axe,4.264833333,255890
2021,August,0,Lorde,The Path,0.5894,35364
2021,August,0,Lorde,The Path,2.066016667,123961
2021,August,0,Lorde,The Path,3.68735,221241
2021,August,0,Lorde,The Path,3.68735,221241
2021,August,0,Lorde,The Path,6.9228,415368
2021,August,0,Lorde,Writer In The Dark,1.289883333,77393
2021,July,0,Lorde,Writer In The Dark,3.610166667,216610
2021,August,0,Lorde,Writer In The Dark,3.610166667,216610
2021,August,0,Lorde,Writer In The Dark,3.610166667,216610
2021,August,0,Lostboycrow,Orange Juice,3.7891,227346
2021,August,0,Lostboycrow,Orange Juice,3.7891,227346
2021,May,0,Lostboycrow,Stay a Little Longer,0.596166667,35770
2020,October,0,Loudon Wainwright III,The Swimming Song,2.457766667,147466
2020,November,0,Louis Armstrong,Winter Wonderland - Single Version,3.02555,181533
2021,July,0,Louis The Child,Free (with Drew Love),1.095333333,65720
2021,July,0,Love,Everybody's Gotta Live,3.374816667,202489
2020,October,0,Loving,Only She Knows,2.9728,178368
2021,April,0,Loving,Visions,3.892633333,233558
2020,December,0,Lucinda Williams,Fruits Of My Labor,4.802216667,288133
2021,March,0,Lucinda Williams,Fruits Of My Labor,4.802216667,288133
2021,March,0,Lucy Dacus,...Familiar Place,2.929616667,175777
2021,February,0,Lucy Dacus,Dancing In The Dark,3.342316667,200539
2021,February,0,Lucy Dacus,Dancing In The Dark,3.342316667,200539
2021,March,0,Lucy Dacus,Fool's Gold,3.30745,198447
2021,August,0,Lucy Dacus,Hot & Heavy,4.176883333,250613
2021,March,0,Lucy Dacus,La Vie En Rose,0.373566667,22414
2021,August,0,Lucy Dacus,Partner in Crime,2.72375,163425
2021,March,0,Ludwig van Beethoven,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",5.94595,356757
2021,April,0,Luke Combs,Beautiful Crazy,3.22,193200
2021,August,0,Luke Lalonde,The Perpetual Optimist,2.929566667,175774
2021,August,0,Luke Lalonde,The Perpetual Optimist,2.929566667,175774
2021,August,0,Lunar Vacation,Blue Honey,2.582666667,154960
2021,August,0,Lunar Vacation,Blue Honey,2.582666667,154960
2021,June,0,Lynyrd Skynyrd,Sweet Home Alabama,4.73,283800
2020,December,0,LÉON,And It Breaks My Heart,4.114016667,246841
2021,August,0,LÉON,Baby Don't Talk,0.593883333,35633
2020,October,0,LÉON,Come Home To Me,3.764466667,225868
2021,May,0,LÉON,Come Home To Me,3.764466667,225868
2021,May,0,LÉON,Head And Heart On Fire,2.588383333,155303
2021,June,0,LÉON,Hope Is A Heartache,1.56385,93831
2020,October,0,LÉON,Hope Is A Heartache,3.356666667,201400
2021,May,0,LÉON,I Believe in Us,2.836666667,170200
2021,June,0,LÉON,In a Stranger's Arms,0.445116667,26707
2020,November,0,LÉON,In a Stranger's Arms,3.121183333,187271
2020,October,0,LÉON,In a Stranger's Arms,3.336983333,200219
2021,May,0,LÉON,In a Stranger's Arms,3.356516667,201391
2020,November,0,LÉON,Surround Me,3.868666667,232120
2021,April,0,LÉON,Think About You,3.352216667,201133
2021,May,0,LÉON,You And I,3.734383333,224063
2021,June,0,LØLØ,die without u,2.830233333,169814
2021,March,0,M. Byrd,Mountain,3.031883333,181913
2021,February,0,M. Byrd,Mountain,3.044683333,182681
2021,June,0,M.I.A.,Paper Planes,3.42,205200
2021,July,0,M.I.A.,Paper Planes,3.42,205200
2021,June,0,M83,Midnight City,4.024,241440
2021,May,0,MARINA,Man's World - MUNA Remix,2.2759,136554
2021,January,0,MAY-A,Apricots,3.211916667,192715
2021,September,0,MC Hammer,U Can't Touch This,3.079166667,184750
2021,January,0,MCBOX,Jamais,3.52,211200
2021,February,0,MGMT,Kids,2.18915,131349
2021,June,0,MGMT,Time to Pretend,4.35,261000
2020,November,0,MICHELLE,SUNRISE,2.949,176940
2021,May,0,MUNA,Grow,1.784,107040
2020,December,0,MUNA,I Know A Place,4.546883333,272813
2021,May,0,MUNA,I Know A Place,4.546883333,272813
2021,May,0,MUNA,I Know A Place,4.546883333,272813
2021,May,0,MUNA,I Know A Place - Acoustic,1.955116667,117307
2020,December,0,MUNA,Number One Fan,3.431333333,205880
2021,May,0,MUNA,Number One Fan,3.431333333,205880
2021,May,0,MUNA,Number One Fan,3.431333333,205880
2021,May,0,MUNA,Stayaway,0.651,39060
2021,May,0,MUNA,Stayaway,3.183966667,191038
2021,January,0,MUNA,"Stayaway - Now, Now Remix",3.316666667,199000
2021,May,0,MUNA,"Stayaway - Now, Now Remix",3.316666667,199000
2021,January,0,MUNA,Taken,2.602416667,156145
2021,May,0,MUNA,Who,1.8311,109866
2021,May,0,MUNA,Winterbreak - Tiësto's Deep House Remix,3.808933333,228536
2021,May,0,Mac DeMarco,My Kind of Woman,1.32805,79683
2021,May,0,Mac DeMarco,Preoccupied,0.672,40320
2021,May,0,Mac DeMarco,Preoccupied,3.1174,187044
2021,April,0,Mac DeMarco,Preoccupied,3.994083333,239645
2021,May,0,Mac DeMarco,Preoccupied,3.994083333,239645
2021,May,0,Mac DeMarco,Preoccupied,3.994083333,239645
2021,July,0,Mac DeMarco,Salad Days,0.064016667,3841
2021,June,0,Mac Miller,Dang! (feat. Anderson .Paak),0,0
2021,June,0,Mac Miller,Dang! (feat. Anderson .Paak),0.8881,53286
2021,June,0,Mac Miller,Dang! (feat. Anderson .Paak),1.14275,68565
2021,July,0,Macy Gray,I Try,3.990666667,239440
2021,July,0,Madeline Kenney,Cut Me Off,3.331733333,199904
2021,March,0,Madison Ryann Ward,Mirror,3.08585,185151
2021,June,0,Madonna,Like a Prayer,5.711333333,342680
2021,March,0,Madonna,Physical Attraction,0.243183333,14591
2021,May,0,Maggie Rogers,Alaska - Tycho Remix,0.698116667,41887
2021,June,0,Maggie Rogers,Back In My Body,2.272,136320
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,July,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,July,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,July,0,Maggie Rogers,Back In My Body,4.159016667,249541
2021,June,0,Maggie Rogers,Celadon & Gold,0.0356,2136
2021,June,0,Maggie Rogers,Celadon & Gold,3.189333333,191360
2021,May,0,Maggie Rogers,Color Song,0.47285,28371
2021,May,0,Maggie Rogers,Color Song,0.576016667,34561
2021,May,0,Maggie Rogers,Color Song,2.168433333,130106
2021,July,0,Maggie Rogers,Give A Little,0.094466667,5668
2021,June,0,Maggie Rogers,Give A Little,2.09355,125613
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,June,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,July,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,July,0,Maggie Rogers,Give A Little,3.778666667,226720
2021,July,0,Maggie Rogers,Intro – Notes from the Archive: Recordings 2011-2016 (Commentary),0.08745,5247
2021,May,0,Maggie Rogers,James,4.490216667,269413
2021,February,0,Maggie Rogers,New Song,6.376883333,382613
2021,June,0,Maggie Rogers,On + Off,0.020266667,1216
2021,July,0,Maggie Rogers,On + Off,0.024166667,1450
2021,June,0,Maggie Rogers,On + Off,0.03095,1857
2021,June,0,Maggie Rogers,On + Off,0.143583333,8615
2021,June,0,Maggie Rogers,On + Off,0.23715,14229
2021,July,0,Maggie Rogers,On + Off,0.294483333,17669
2021,June,0,Maggie Rogers,On + Off,0.320633333,19238
2021,June,0,Maggie Rogers,On + Off,0.42,25200
2021,June,0,Maggie Rogers,On + Off,0.42615,25569
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,June,0,Maggie Rogers,On + Off,3.693333333,221600
2021,July,0,Maggie Rogers,On + Off,3.693333333,221600
2021,July,0,Maggie Rogers,On + Off,3.693333333,221600
2021,July,0,Maggie Rogers,On + Off,3.693333333,221600
2021,August,0,Maggie Rogers,On + Off,3.693333333,221600
2021,May,0,Maggie Rogers,Outro – Notes from the Archive: Recordings 2011-2016 (Commentary),0.369516667,22171
2021,July,0,Maggie Rogers,Part I – Rock EP: 2016 (Commentary),0.057966667,3478
2021,June,0,Maggie Rogers,Past Life,0.0417,2502
2021,July,0,Maggie Rogers,Past Life,0.103416667,6205
2021,July,0,Maggie Rogers,Past Life,0.105183333,6311
2021,June,0,Maggie Rogers,Past Life,0.302466667,18148
2021,June,0,Maggie Rogers,Past Life,0.399066667,23944
2021,June,0,Maggie Rogers,Past Life,0.42555,25533
2021,June,0,Maggie Rogers,Past Life,0.431233333,25874
2021,June,0,Maggie Rogers,Past Life,0.44995,26997
2021,June,0,Maggie Rogers,Past Life,0.4924,29544
2021,June,0,Maggie Rogers,Past Life,0.785466667,47128
2021,June,0,Maggie Rogers,Past Life,3.600433333,216026
2021,June,0,Maggie Rogers,Resonant Body,0.029016667,1741
2021,June,0,Maggie Rogers,Resonant Body,3.365766667,201946
2021,June,0,Maggie Rogers,Resonant Body,3.365766667,201946
2021,June,0,Maggie Rogers,Split Stones,0.164816667,9889
2021,June,0,Maggie Rogers,Split Stones,3.852166667,231130
2021,July,0,Maggie Rogers,Split Stones,3.852166667,231130
2021,June,0,Maggie Rogers,Steady Now,3.0757,184542
2021,June,0,Maggie Rogers,Steady Now,3.848666667,230920
2021,May,0,Maggie Rogers,Symmetry,0.102816667,6169
2021,May,0,Maggie Rogers,Symmetry,2.882433333,172946
2021,May,0,Maggie Rogers,Symmetry,2.882433333,172946
2021,June,0,Maggie Rogers,The Knife,0.077516667,4651
2021,June,0,Maggie Rogers,The Knife,0.200033333,12002
2021,June,0,Maggie Rogers,The Knife,0.9439,56634
2021,July,0,Maggie Rogers,The Knife,1.168966667,70138
2021,June,0,Maggie Rogers,The Knife,2.896033333,173762
